0.763537414,70,1.516666666,0.46875,A#4 - vel 60
1.027074829,27,1.262494331,0.46875,D#1 - vel 60
1.174988662,58,0.696870748,0.46875,A#3 - vel 60
1.174988662,63,0.696870748,0.46875,D#4 - vel 60
1.260408163,39,1.026031746,0.46875,D#2 - vel 60
1.515623582,46,0.777074829,0.46875,A#2 - vel 60
1.770816326,51,0.528140589,0.46875,D#3 - vel 60
1.876031746,58,0.417709750,0.46875,A#3 - vel 60
1.876031746,63,0.417709750,0.46875,D#4 - vel 60
2.027074829,55,0.266666666,0.46875,G3 - vel 60
2.289569160,68,1.571882086,0.46875,G#4 - vel 60
2.512494331,32,1.328117913,0.46875,G#1 - vel 60
2.679160997,60,0.684376417,0.46875,C4 - vel 60
2.679160997,63,0.684376417,0.46875,D#4 - vel 60
2.750000000,44,1.088526077,0.46875,G#2 - vel 60
3.000000000,48,0.839569160,0.46875,C3 - vel 60
3.250000000,51,0.590612244,0.46875,D#3 - vel 60
3.374988662,60,0.478117913,0.46875,C4 - vel 60
3.374988662,63,0.478117913,0.46875,D#4 - vel 60
3.500000000,56,0.353106575,0.46875,G#3 - vel 60
3.750000000,75,1.439569160,0.46875,D#5 - vel 60
4.079160997,34,1.180204081,0.46875,A#1 - vel 60
4.170816326,58,0.351043083,0.46875,A#3 - vel 60
4.170816326,63,0.351043083,0.46875,D#4 - vel 60
4.170816326,67,0.351043083,0.46875,G4 - vel 60
4.336439909,46,0.930226757,0.46875,A#2 - vel 60
4.522902494,67,0.743764172,0.46875,G4 - vel 60
4.522902494,51,0.748956916,0.46875,D#3 - vel 60
4.522902494,58,0.481247165,0.46875,A#3 - vel 60
4.522902494,63,0.344784580,0.46875,D#4 - vel 60
4.772902494,55,0.498956916,0.46875,G3 - vel 60
4.874988662,68,0.388548752,0.46875,G#4 - vel 60
4.874988662,60,0.396870748,0.46875,C4 - vel 60
4.874988662,63,0.396870748,0.46875,D#4 - vel 60
5.000000000,58,0.262494331,0.46875,A#3 - vel 60
5.200000000,74,1.595827664,0.46875,D5 - vel 60
5.272902494,65,0.725011337,0.46875,F4 - vel 60
5.272902494,58,0.725011337,0.46875,A#3 - vel 60
5.272902494,70,1.520839002,0.46875,A#4 - vel 60
5.509365079,34,1.292698412,0.46875,A#1 - vel 60
5.740612244,46,1.055215419,0.46875,A#2 - vel 60
5.997913832,50,0.805192743,0.46875,D3 - vel 60
6.000000000,65,0.790612244,0.46875,F4 - vel 60
6.000000000,58,0.495827664,0.46875,A#3 - vel 60
6.250000000,53,0.544784580,0.46875,F3 - vel 60
6.374988662,62,0.410408163,0.46875,D4 - vel 60
6.497913832,58,0.284376417,0.46875,A#3 - vel 60
7.007278911,36,1.383333333,0.46875,C2 - vel 60
7.053106575,72,0.452086167,0.46875,C5 - vel 60
7.109365079,63,0.784376417,0.46875,D#4 - vel 60
7.109365079,68,0.784376417,0.46875,G#4 - vel 60
7.317687074,44,1.078140589,0.46875,G#2 - vel 60
7.510408163,72,0.303129251,0.46875,C5 - vel 60
7.522902494,48,0.872925170,0.46875,C3 - vel 60
7.750000000,51,0.644784580,0.46875,D#3 - vel 60
7.856235827,75,0.392721088,0.46875,D#5 - vel 60
7.902063492,63,0.478140589,0.46875,D#4 - vel 60
7.902063492,68,0.478140589,0.46875,G#4 - vel 60
8.045827664,56,0.352086167,0.46875,G#3 - vel 60
8.250000000,77,0.815623582,0.46875,F5 - vel 60
8.567687074,38,1.361473922,0.46875,D2 - vel 60
8.715623582,65,0.721859410,0.46875,F4 - vel 60
8.715623582,68,0.721859410,0.46875,G#4 - vel 60
8.879160997,46,1.055192743,0.46875,A#2 - vel 60
8.987482993,68,0.943764172,0.46875,G#4 - vel 60
9.090612244,50,0.839591836,0.46875,D3 - vel 60
9.267687074,53,0.658344671,0.46875,F3 - vel 60
9.442698412,65,0.501043083,0.46875,F4 - vel 60
9.442698412,68,0.501043083,0.46875,G#4 - vel 60
9.581247165,58,0.353106575,0.46875,A#3 - vel 60
10.113537414,39,1.269795918,0.46875,D#2 - vel 60
10.179160997,67,0.736462585,0.46875,G4 - vel 60
10.200000000,63,0.739569160,0.46875,D#4 - vel 60
10.200000000,67,0.739569160,0.46875,G4 - vel 60
10.340612244,46,1.043741496,0.46875,A#2 - vel 60
10.545827664,51,0.839569160,0.46875,D#3 - vel 60
10.817687074,55,0.567709750,0.46875,G3 - vel 60
10.840612244,72,0.497913832,0.570312,C5 - vel 73
10.942698412,67,0.455215419,0.46875,G4 - vel 60
10.942698412,63,0.455215419,0.46875,D#4 - vel 60
11.094784580,58,0.289569160,0.46875,A#3 - vel 60
11.342698412,72,0.820839002,0.703125,C5 - vel 90
11.567687074,33,1.361473922,0.46875,A1 - vel 60
11.715623582,63,0.739569160,0.703125,D#4 - vel 90
11.715623582,66,0.739569160,0.703125,F#4 - vel 90
11.840612244,45,1.089591836,0.46875,A2 - vel 60
12.065623582,66,0.776031746,0.570312,F#4 - vel 73
12.090612244,51,0.839591836,0.46875,D#3 - vel 60
12.317687074,54,0.613560090,0.46875,F#3 - vel 60
12.465623582,66,0.478117913,0.570312,F#4 - vel 73
12.465623582,63,0.478117913,0.570312,D#4 - vel 73
12.613537414,60,0.318752834,0.46875,C4 - vel 60
12.763537414,65,1.116666666,0.46875,F4 - vel 60
12.800000000,70,1.611451247,0.46875,A#4 - vel 60
